Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD-2026-2152,2026-05-06,CUST-194,Ergonomic Chair,Furniture,North,1,232.06,0.0,232.06,150.84,81.22
ORD-2026-2153,2026-05-03,CUST-254,Smartwatch,Electronics,South,3,329.06,0.35,641.66,710.76,-69.1
ORD-2026-2154,2026-04-22,CUST-219,Desk Lamp,Furniture,North,1,384.07,0.0,384.07,249.65,134.42
ORD-2026-2155,2026-05-16,CUST-123,Smartphone,Electronics,North,5,457.4,0.35,1486.55,1646.64,-160.09
ORD-2026-2156,2026-01-29,CUST-272,Laptop,Electronics,East,1,317.63,0.0,317.63,228.69,88.94
ORD-2026-2157,2026-06-08,CUST-234,Standing Desk,Furniture,East,2,325.5,0.15,553.34,423.14,130.2
ORD-2026-2158,2026-06-06,CUST-170,Wireless Headphones,Electronics,North,2,709.32,0.35,922.11,1021.41,-99.3
ORD-2026-2159,2026-01-06,CUST-227,Laptop,Electronics,East,4,619.17,0.1,2229.0,1783.2,445.8
ORD-2026-2160,2026-05-29,CUST-253,Ergonomic Chair,Furniture,North,1,334.68,0.0,334.68,217.54,117.14
ORD-2026-2161,2026-01-24,CUST-106,Laptop,Electronics,East,3,279.31,0.0,837.93,603.31,234.62
ORD-2026-2162,2026-03-02,CUST-226,Smartphone,Electronics,South,5,164.7,0.05,782.32,592.91,189.41
ORD-2026-2163,2026-05-14,CUST-192,Bookshelf,Furniture,East,2,161.3,0.0,322.59,209.68,112.91
ORD-2026-2164,2026-01-29,CUST-110,Standing Desk,Furniture,East,2,130.68,0.0,261.37,169.89,91.48
ORD-2026-2165,2026-05-28,CUST-252,Smartphone,Electronics,West,3,534.57,0.25,1202.79,1154.68,48.11
ORD-2026-2166,2026-05-30,CUST-279,Standing Desk,Furniture,South,1,446.69,0.0,446.69,290.35,156.34
ORD-2026-2167,2026-04-02,CUST-103,Notebook,Office Supplies,North,3,43.7,0.05,124.54,85.22,39.32
ORD-2026-2168,2026-01-02,CUST-233,Desk Organizer,Office Supplies,North,8,43.85,0.0,350.83,228.04,122.79
ORD-2026-2169,2026-02-21,CUST-247,Standing Desk,Furniture,East,3,156.29,0.15,398.55,304.77,93.78
ORD-2026-2170,2026-04-22,CUST-224,Ergonomic Chair,Furniture,North,1,230.25,0.0,230.25,149.66,80.59
ORD-2026-2171,2026-06-26,CUST-290,Standing Desk,Furniture,North,3,306.04,0.0,918.11,596.77,321.34
ORD-2026-2172,2026-04-24,CUST-106,Binder Clip Pack,Office Supplies,North,11,52.76,0.0,580.31,377.2,203.11
ORD-2026-2173,2026-02-16,CUST-161,Desk Organizer,Office Supplies,West,4,54.39,0.0,217.57,141.42,76.15
ORD-2026-2174,2026-04-25,CUST-182,Binder Clip Pack,Office Supplies,North,12,53.51,0.0,642.12,417.38,224.74
ORD-2026-2175,2026-04-08,CUST-169,Smartwatch,Electronics,West,4,551.03,0.25,1653.09,1586.97,66.12
ORD-2026-2176,2026-05-21,CUST-225,Smartphone,Electronics,South,4,485.0,0.15,1649.0,1396.8,252.2
ORD-2026-2177,2026-01-20,CUST-115,Smartphone,Electronics,West,3,161.88,0.0,485.65,349.67,135.98
ORD-2026-2178,2026-05-17,CUST-224,Standing Desk,Furniture,North,1,128.06,0.1,115.25,83.24,32.01
ORD-2026-2179,2026-04-08,CUST-192,Smartphone,Electronics,North,2,522.85,0.25,784.28,752.9,31.38
ORD-2026-2180,2026-06-23,CUST-135,Binder Clip Pack,Office Supplies,North,5,20.69,0.05,98.28,67.24,31.04
ORD-2026-2181,2026-03-03,CUST-215,Ergonomic Chair,Furniture,South,2,394.64,0.15,670.89,513.03,157.86
ORD-2026-2182,2026-04-24,CUST-224,Standing Desk,Furniture,North,3,198.47,0.0,595.41,387.02,208.39
ORD-2026-2183,2026-06-17,CUST-188,Bookshelf,Furniture,East,2,382.0,0.1,687.61,496.61,191.0
ORD-2026-2184,2026-01-19,CUST-165,Smartwatch,Electronics,West,1,919.84,0.0,919.84,662.28,257.56
ORD-2026-2185,2026-06-18,CUST-209,Standing Desk,Furniture,South,3,192.93,0.0,578.79,376.21,202.58
ORD-2026-2186,2026-05-04,CUST-252,Bookshelf,Furniture,East,3,195.72,0.0,587.16,381.65,205.51
ORD-2026-2187,2026-01-13,CUST-290,Binder Clip Pack,Office Supplies,East,10,15.9,0.0,158.97,103.33,55.64
ORD-2026-2188,2026-02-24,CUST-236,Smartphone,Electronics,North,4,821.11,0.0,3284.44,2364.8,919.64
ORD-2026-2189,2026-05-08,CUST-167,Standing Desk,Furniture,West,2,218.23,0.0,436.47,283.71,152.76
ORD-2026-2190,2026-01-13,CUST-160,Ergonomic Chair,Furniture,South,2,186.52,0.0,373.03,242.47,130.56
ORD-2026-2191,2026-04-15,CUST-283,Standing Desk,Furniture,East,2,342.21,0.0,684.42,444.87,239.55
ORD-2026-2192,2026-03-04,CUST-222,Binder Clip Pack,Office Supplies,North,14,36.71,0.0,513.95,334.07,179.88
ORD-2026-2193,2026-04-22,CUST-270,Desk Organizer,Office Supplies,East,3,34.98,0.0,104.93,68.2,36.73
ORD-2026-2194,2026-01-09,CUST-180,Bookshelf,Furniture,West,3,126.86,0.1,342.53,247.38,95.15
ORD-2026-2195,2026-06-06,CUST-164,Wireless Headphones,Electronics,North,3,651.54,0.35,1270.51,1407.33,-136.82
ORD-2026-2196,2026-06-25,CUST-233,Pen Set,Office Supplies,North,8,22.02,0.0,176.12,114.48,61.64
ORD-2026-2197,2026-06-24,CUST-291,Notebook,Office Supplies,East,10,12.02,0.05,114.15,78.1,36.05
ORD-2026-2198,2026-05-15,CUST-170,Wireless Headphones,Electronics,North,4,346.33,0.15,1177.52,997.43,180.09
ORD-2026-2199,2026-01-24,CUST-149,Smartphone,Electronics,South,4,441.85,0.0,1767.42,1272.54,494.88
